pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s,x_fix,y_fix
67,2,2,54.43225,54.52,54.60775,0.1755,967.1,255.6
67,2,2,54.62175,54.768,54.91425,0.2925,1047.45,218.1
67,2,4,54.96125,55.1295,55.29775,0.3365,395.7,744.5
67,2,1,55.3385,55.4105,55.4825,0.144,314.7,267.5
67,2,1,55.49525,55.5955,55.69575,0.2005,339.0,209.8
67,2,2,55.73925,55.86962,56.0,0.26075,1020.1,216.55
67,2,2,56.0,56.38137,56.76275,0.76275,1020.1,216.55
67,2,4,56.8175,56.9355,57.0535,0.236,282.85,832.4
67,2,2,57.104,57.217,57.33,0.226,965.9,238.4
67,2,1,57.37025,57.4655,57.56075,0.1905,333.55,192.7
67,2,2,57.59025,57.718,57.84575,0.2555,957.3,187.5
67,2,4,57.8945,57.94725,58.0,0.1055,300.3,750.3
67,2,4,58.0,58.25475,58.5095,0.5095,300.3,750.3
67,2,2,58.5565,58.653,58.7495,0.193,989.45,259.95
67,2,1,58.788,58.945,59.102,0.314,405.3,251.5
67,2,2,59.12825,59.2705,59.41275,0.2845,950.5,226.8
67,2,1,59.44825,59.72413,60.0,0.55175,375.0,290.3
67,2,1,60.0,60.12837,60.25675,0.25675,375.0,290.3
67,2,4,60.3045,60.4125,60.5205,0.216,368.45,787.2
67,2,2,60.5785,60.6785,60.7785,0.2,1020.4,246.5
67,2,1,60.96025,61.1305,61.30075,0.3405,391.1,292.15
67,2,2,61.3305,61.5625,61.7945,0.464,1074.24011,310.24222
67,2,5,61.82025,61.91013,62.0,0.17975,978.8,743.1
67,2,5,62.0,62.00888,62.01775,0.01775,978.8,743.1
67,2,6,62.0495,62.1395,62.2295,0.18,1571.9,789.3
67,2,5,62.26425,62.3205,62.37675,0.1125,1037.2,771.3
67,2,2,62.4025,62.5155,62.6285,0.226,1022.6,208.3
67,2,1,62.67175,62.7865,62.90125,0.2295,314.5,287.6
67,2,4,62.942,63.0735,63.205,0.263,331.3,736.85
67,2,1,63.24275,63.3705,63.49825,0.2555,386.5,303.8
67,2,2,63.54075,63.6635,63.78625,0.2455,1022.2,201.85
67,2,2,63.79975,63.89988,64.0,0.20025,1104.3,201.6
67,2,2,64.0,64.06262,64.12525,0.12525,1104.3,201.6
67,2,4,64.1715,64.275,64.3785,0.207,445.4,788.2
67,2,1,64.4175,64.5175,64.6175,0.2,320.4,275.35
67,2,1,64.62875,64.785,64.94125,0.3125,367.5,274.8
67,2,2,64.97925,65.091,65.20275,0.2235,978.8,220.0
67,2,4,65.2475,65.3855,65.5235,0.276,401.9,702.1
67,2,4,65.53775,65.5755,65.61325,0.0755,309.2,720.15
67,2,2,65.667,65.8015,65.936,0.269,1077.9,196.75
67,2,4,65.98975,65.99488,66.0,0.01025,385.65,667.35
67,2,4,66.0,66.06162,66.12325,0.12325,385.65,667.35
67,2,4,66.13875,66.249,66.35925,0.2205,264.3,743.0
67,2,2,66.41825,66.542,66.66575,0.2475,992.2,195.75
67,2,1,66.70475,66.882,67.05925,0.3545,331.45,244.1
67,2,2,67.09,67.21,67.33,0.24,1050.4,251.15
67,2,4,67.39225,67.4795,67.56675,0.1745,315.35,800.25
67,2,2,67.61575,67.7165,67.81725,0.2015,1020.9,254.95
67,2,4,67.8615,67.93075,68.0,0.1385,325.65,690.9
67,2,4,68.0,68.03925,68.0785,0.0785,325.65,690.9
67,2,2,68.12475,68.2135,68.30225,0.1775,970.4,255.0
67,2,2,68.3165,68.368,68.4195,0.103,1063.0,207.0
67,2,1,68.4565,68.5615,68.6665,0.21,389.05,239.4
67,2,1,68.677,69.091,69.505,0.828,377.8,290.4
67,2,4,69.529,69.668,69.807,0.278,289.0,734.4
67,2,1,69.843,69.9215,70.0,0.157,361.6,321.9
67,2,1,70.0,70.0415,70.083,0.083,361.6,321.9
67,2,1,70.101,70.174,70.247,0.146,479.3,214.7
67,2,2,70.271,70.3835,70.496,0.225,911.35,183.8
67,2,2,70.511,70.5945,70.678,0.167,1011.85,170.9
67,2,1,70.7155,70.8355,70.9555,0.24,399.8,238.9
67,2,4,70.994,71.0575,71.121,0.127,298.7,774.5
67,2,2,71.1715,71.2345,71.2975,0.126,998.9,274.5
67,2,2,71.31225,71.416,71.51975,0.2075,1068.85,211.5
67,2,4,71.71825,71.8205,71.92275,0.2045,282.8,721.3
67,2,1,71.95375,71.97688,72.0,0.04625,389.8,241.5
67,2,1,72.0,72.11863,72.23725,0.23725,389.8,241.5
67,2,5,72.281,72.4065,72.532,0.251,1106.5,730.5
67,2,5,72.54475,72.639,72.73325,0.1885,1053.8,754.8
67,2,6,72.7605,72.877,72.9935,0.233,1558.1,836.6
67,2,3,73.0395,73.1875,73.3355,0.296,1566.9,208.05
67,2,2,73.37375,73.507,73.64025,0.2665,1004.7,195.0
67,2,2,73.65175,73.768,73.88425,0.2325,1068.95,207.9
67,2,1,73.9195,73.95975,74.0,0.0805,440.15,195.1
67,2,1,74.0,74.03375,74.0675,0.0675,440.15,195.1
67,2,2,74.097,74.2025,74.308,0.211,1067.45,177.4
67,2,1,74.34725,74.437,74.52675,0.1795,422.75,200.8
67,2,2,74.55375,74.6535,74.75325,0.1995,1036.3,172.9
67,2,4,74.81925,74.924,75.02875,0.2095,316.3,786.05
67,2,1,75.09325,75.2315,75.36975,0.2765,343.85,229.35
67,2,2,75.40775,75.5935,75.77925,0.3715,989.3,166.75
67,2,2,75.79325,75.896,75.99875,0.2055,1071.6,202.25
67,2,3,76.0245,76.148,76.2715,0.247,1497.0,171.5
67,2,2,76.29875,76.398,76.49725,0.1985,1077.25,184.3
67,2,6,76.53775,76.673,76.80825,0.2705,1644.1,734.55
67,2,5,76.844,76.921,76.998,0.154,967.2,810.05
67,2,4,77.03675,77.205,77.37325,0.3365,370.6,845.2
67,2,5,77.41075,77.5195,77.62825,0.2175,1026.1,862.5
67,2,1,77.684,77.776,77.868,0.184,463.7,221.75
67,2,1,77.88175,77.94088,78.0,0.11825,396.4,251.15
67,2,1,78.0,78.03262,78.06525,0.06525,396.4,251.15
67,2,2,78.10275,78.2055,78.30825,0.2055,1080.4,202.45
67,2,4,78.37125,78.5875,78.80375,0.4325,309.15,725.4
67,2,1,78.8325,78.902,78.9715,0.139,367.3,327.8
67,2,4,79.00925,79.106,79.20275,0.1935,334.3,665.3
67,2,2,79.2615,79.4285,79.5955,0.334,1056.95,207.6
67,2,1,79.63425,79.815,79.99575,0.3615,374.8,273.25
67,2,2,80.02725,80.093,80.15875,0.1315,1021.55,219.5
67,2,6,80.1945,80.2775,80.3605,0.166,1505.0,665.5
67,2,6,80.37575,80.5055,80.63525,0.2595,1604.5,712.2
67,2,3,80.67025,80.816,80.96175,0.2915,1591.85,229.75
67,2,3,80.977,81.085,81.193,0.216,1576.8,139.3
67,2,4,81.25525,81.327,81.39875,0.1435,415.7,763.25
67,2,4,81.41425,81.5385,81.66275,0.2485,297.4,831.35
67,2,1,81.693,81.824,81.955,0.262,332.85,236.2
67,2,2,81.98225,81.99112,82.0,0.01775,857.6,222.0
67,2,2,82.0,82.08888,82.17775,0.17775,857.6,222.0
67,2,1,82.20525,82.453,82.70075,0.4955,395.7,284.25
67,2,2,82.72925,82.852,82.97475,0.2455,970.5,214.1
67,2,4,83.141,83.289,83.437,0.296,315.5,806.2
67,2,2,83.48675,83.74338,84.0,0.51325,955.75,303.95
67,2,2,84.0,84.01362,84.02725,0.02725,955.75,303.95
67,2,2,84.04225,84.3915,84.74075,0.6985,1004.1,265.45
67,2,2,84.75325,84.8635,84.97375,0.2205,1065.6,241.65
67,2,6,85.019,85.1085,85.198,0.179,1582.0,741.7
67,2,2,85.24375,85.332,85.42025,0.1765,1147.5,272.1
67,2,1,85.46025,85.578,85.69575,0.2355,396.0,328.9
67,2,2,85.735,85.86,85.985,0.25,1083.4,225.1
67,2,1,86.024,86.1635,86.303,0.279,356.5,273.3
67,2,4,86.35075,86.4585,86.56625,0.2155,290.4,830.15
67,2,5,86.602,86.824,87.046,0.444,1060.8,806.65
67,2,2,87.089,87.177,87.265,0.176,992.7,219.5
67,2,1,87.3035,87.495,87.6865,0.383,348.1,235.9
67,2,2,87.72525,87.823,87.92075,0.1955,987.35,175.25
67,2,4,88.132,88.2225,88.313,0.181,311.0,855.4
67,2,5,88.343,88.522,88.701,0.358,995.9,788.5
67,2,5,88.71375,89.0245,89.33525,0.6215,1028.75,732.1
67,2,2,89.372,89.414,89.456,0.084,797.7,201.2
67,2,2,89.47175,89.6425,89.81325,0.3415,952.05,184.5
67,3,2,0.4735,0.548,0.6225,0.149,907.8,308.2
67,3,2,0.63475,0.709,0.78325,0.1485,926.2,253.9
67,3,1,0.82125,0.8815,0.94175,0.1205,367.85,181.1
67,3,4,0.97125,1.053,1.13475,0.1635,481.4,690.8
67,3,1,1.17525,1.58763,2.0,0.82475,345.8,95.2
67,3,1,2.0,2.02637,2.05275,0.05275,345.8,95.2
67,3,1,2.06925,2.0965,2.12375,0.0545,356.4,233.25
67,3,1,2.139,2.4615,2.784,0.645,361.0,90.3
67,3,4,2.83925,2.943,3.04675,0.2075,320.55,817.9
67,3,5,3.09425,3.2085,3.32275,0.2285,1046.3,848.9
67,3,5,3.53775,3.6455,3.75325,0.2155,1026.5,928.7
67,3,5,3.7645,3.88225,4.0,0.2355,1037.7,1004.1
67,3,5,4.0,4.17375,4.3475,0.3475,1037.7,1004.1
67,3,4,4.3825,4.49,4.5975,0.215,376.2,996.2
67,3,6,4.64875,4.812,4.97525,0.3265,1645.2,971.0
67,3,3,5.00675,5.0975,5.18825,0.1815,1619.35,250.85
67,3,2,5.311,5.4215,5.532,0.221,917.25,212.55
67,3,1,5.56625,5.659,5.75175,0.1855,357.7,166.7
67,3,4,5.78725,5.89363,6.0,0.21275,324.6,859.45
67,3,4,6.0,6.01788,6.03575,0.03575,324.6,859.45
67,3,5,6.08175,6.3295,6.57725,0.4955,1055.8,923.4
67,3,5,6.5895,6.6465,6.7035,0.114,1061.4,854.55
67,3,6,6.74575,6.8485,6.95125,0.2055,1577.9,933.15
67,3,3,7.06225,7.131,7.19975,0.1375,1597.8,216.45
67,3,1,7.3955,7.4835,7.5715,0.176,370.9,162.4
67,3,4,7.6255,7.7185,7.8115,0.186,295.25,907.3
67,3,5,7.8555,7.92775,8.0,0.1445,1028.0,903.45
67,3,5,8.0,8.02125,8.0425,0.0425,1028.0,903.45
67,3,6,8.07,8.19,8.31,0.24,1613.15,906.3
67,3,2,8.35575,8.4365,8.51725,0.1615,1043.6,261.7
67,3,2,8.53175,8.6155,8.69925,0.1675,953.75,245.5
67,3,5,8.7475,8.899,9.0505,0.303,1036.15,866.6
67,3,1,9.109,9.1605,9.212,0.103,487.15,245.65
67,3,1,9.2295,9.2935,9.3575,0.128,297.25,216.3
67,3,3,9.41325,9.5825,9.75175,0.3385,1639.1,206.8
67,3,3,9.76375,9.88188,10.0,0.23625,1628.95,117.15
67,3,3,10.0,10.44163,10.88325,0.88325,1628.95,117.15
67,3,6,10.946,11.0605,11.175,0.229,1599.1,875.0
67,3,5,11.20625,11.352,11.49775,0.2915,1012.8,903.35
67,3,5,11.508,11.6435,11.779,0.271,1018.5,955.55
67,3,4,11.816,11.9065,11.997,0.181,316.55,937.3
67,3,6,12.04725,12.384,12.72075,0.6735,1636.35,985.35
67,3,5,12.75275,13.078,13.40325,0.6505,1040.35,971.0
67,3,3,13.54125,13.6755,13.80975,0.2685,1610.35,281.2
67,3,3,13.82175,13.857,13.89225,0.0705,1591.2,237.6
67,3,5,13.9535,13.97675,14.0,0.0465,943.15,859.3
67,3,5,14.0,14.04525,14.0905,0.0905,943.15,859.3
67,3,5,14.26625,14.376,14.48575,0.2195,925.3,944.6
67,3,4,14.51825,14.659,14.79975,0.2815,338.7,948.9
67,3,6,14.85025,14.927,15.00375,0.1535,1494.3,1035.35
67,3,6,15.019,15.074,15.129,0.11,1595.55,992.5
67,3,2,15.306,15.3655,15.425,0.119,1010.6,261.7
67,3,1,15.46325,15.5645,15.66575,0.2025,394.0,202.1
67,3,2,15.6915,15.7995,15.9075,0.216,894.6,154.4
67,3,1,15.944,15.972,16.0,0.056,297.4,133.9
67,3,1,16.0,16.032,16.064,0.064,297.4,133.9
67,3,4,16.1175,16.194,16.2705,0.153,465.65,814.55
67,3,5,16.30825,16.4165,16.52475,0.2165,885.4,911.75
67,3,5,16.53825,16.6295,16.72075,0.1825,964.9,914.9
67,3,6,16.7645,16.8525,16.9405,0.176,1559.8,928.8
67,3,3,16.98725,17.0705,17.15375,0.1665,1596.3,252.15
67,3,3,17.1645,17.261,17.3575,0.193,1600.8,188.1
67,3,3,17.37025,17.68512,18.0,0.62975,1646.95,119.1
67,3,3,18.0,18.35337,18.70675,0.70675,1646.95,119.1
67,3,2,18.76225,18.8345,18.90675,0.1445,898.8,173.35
67,3,2,18.91875,19.223,19.52725,0.6085,886.4,130.3
67,3,5,19.581,19.6555,19.73,0.149,963.8,793.05
67,3,5,19.743,19.7885,19.834,0.091,940.5,862.95
67,3,4,19.86775,19.92,19.97225,0.1045,391.15,900.0
67,3,1,20.0155,20.0985,20.1815,0.166,367.0,192.5
67,3,1,20.1945,20.33,20.4655,0.271,305.9,193.1
67,3,2,20.492,20.5885,20.685,0.193,775.3,201.8
67,3,6,20.726,20.8695,21.013,0.287,1580.0,812.75
67,3,5,21.0615,21.142,21.2225,0.161,965.45,1019.9
67,3,5,21.23725,21.4115,21.58575,0.3485,1019.1,947.15
67,3,2,21.631,21.769,21.907,0.276,938.8,303.2
67,3,3,21.95925,21.97962,22.0,0.04075,1457.85,178.2
67,3,3,22.0,22.08387,22.16775,0.16775,1457.85,178.2
67,3,5,22.489,22.5515,22.614,0.125,1028.45,902.45
67,3,6,22.641,22.742,22.843,0.202,1537.5,918.9
67,3,5,22.86875,22.9315,22.99425,0.1255,1078.2,926.3
67,3,2,23.192,23.327,23.462,0.27,965.85,271.75
67,3,3,23.4985,23.6305,23.7625,0.264,1521.4,203.9
67,3,6,23.8045,23.8795,23.9545,0.15,1538.3,870.9
67,3,5,23.98375,23.99188,24.0,0.01625,1001.05,938.8
67,3,5,24.0,24.14563,24.29125,0.29125,1001.05,938.8
67,3,5,24.306,24.347,24.388,0.082,1004.9,934.4
67,3,4,24.4285,24.5945,24.7605,0.332,303.2,908.6
67,3,2,24.80225,24.9535,25.10475,0.3025,839.95,272.3
67,3,3,25.1435,25.2025,25.2615,0.118,1556.85,154.4
67,3,2,25.3,25.394,25.488,0.188,937.1,193.5
67,3,3,25.52575,25.76288,26.0,0.47425,1629.7,184.45
67,3,3,26.0,26.20262,26.40525,0.40525,1629.7,184.45
67,3,6,26.4595,26.525,26.5905,0.131,1590.5,763.8
67,3,6,26.60475,26.6785,26.75225,0.1475,1585.0,852.2
67,3,5,26.783,26.853,26.923,0.14,980.1,892.1
67,3,4,26.95175,27.062,27.17225,0.2205,426.4,968.5
67,3,5,27.1975,27.389,27.5805,0.383,969.05,934.6
67,3,4,27.62,27.721,27.822,0.202,286.0,964.6
67,3,5,27.86875,27.93437,28.0,0.13125,1067.2,930.8
67,3,5,28.0,28.00163,28.00325,0.00325,1067.2,930.8
67,3,5,28.016,28.177,28.338,0.322,1014.5,954.3
67,3,4,28.377,28.458,28.539,0.162,353.75,954.45
67,3,1,28.586,28.685,28.784,0.198,274.15,230.7
67,3,1,28.79675,28.8645,28.93225,0.1355,316.85,189.0
67,3,2,28.9595,29.1035,29.2475,0.288,931.4,196.2
67,3,4,29.29,29.3735,29.457,0.167,415.1,810.05
67,3,2,29.4995,29.628,29.7565,0.257,968.2,206.3
67,3,2,29.77125,29.835,29.89875,0.1275,870.75,192.15
67,3,3,29.93675,29.96838,30.0,0.06325,1599.3,234.25
67,3,3,30.0,30.10513,30.21025,0.21025,1599.3,234.25
67,3,5,30.276,30.3455,30.415,0.139,1034.35,851.1
67,3,5,30.429,30.5465,30.664,0.235,1017.9,935.85
67,3,4,30.71525,31.077,31.43875,0.7235,357.0,973.95
67,3,6,31.49375,31.609,31.72425,0.2305,1602.75,918.7
67,3,6,31.73525,31.86763,32.0,0.26475,1653.6,932.4
67,3,6,32.0,32.01588,32.03175,0.03175,1653.6,932.4
67,3,6,32.0445,32.1595,32.2745,0.23,1660.5,1000.0
67,3,3,32.305,32.3925,32.48,0.175,1623.7,263.4
67,3,2,32.5825,32.6675,32.7525,0.17,972.85,228.7
67,3,2,32.7675,32.8375,32.9075,0.14,890.1,171.75
67,3,2,32.91925,33.195,33.47075,0.5515,867.9,126.9
67,3,5,33.52825,33.6635,33.79875,0.2705,859.6,843.3
67,3,2,33.83275,33.9055,33.97825,0.1455,909.7,157.95
67,3,1,34.00925,34.1645,34.31975,0.3105,325.2,159.6
67,3,1,34.33275,34.3985,34.46425,0.1315,370.7,113.75
67,3,3,34.66525,34.744,34.82275,0.1575,1592.6,179.4
67,3,2,34.85925,34.9985,35.13775,0.2785,1002.4,117.85
67,3,5,35.1775,35.29,35.4025,0.225,927.1,785.0
67,3,4,35.443,35.7215,36.0,0.557,385.1,911.65
67,3,4,36.0,36.047,36.094,0.094,385.1,911.65
67,3,5,36.12425,36.2035,36.28275,0.1585,871.3,910.4
67,3,5,36.297,36.386,36.475,0.178,958.05,889.7
67,3,6,36.5045,36.7455,36.9865,0.482,1594.1,892.65
67,3,3,37.02625,37.202,37.37775,0.3515,1552.2,153.4
67,3,2,37.4165,37.589,37.7615,0.345,891.35,155.0
67,3,2,37.772,37.886,38.0,0.228,864.95,133.85
67,3,2,38.0,38.198,38.396,0.396,864.95,133.85
67,3,5,38.43225,38.5085,38.58475,0.1525,919.3,804.9
67,3,5,38.59775,38.6855,38.77325,0.1755,958.9,864.3
67,3,6,38.80075,38.9,38.99925,0.1985,1537.8,902.3
67,3,6,39.012,39.0725,39.133,0.121,1600.85,910.15
67,3,3,39.17375,39.289,39.40425,0.2305,1539.2,186.55
67,3,2,39.44425,39.518,39.59175,0.1475,837.4,165.1
67,3,1,39.622,39.766,39.91,0.288,339.4,181.55
67,3,4,39.956,39.978,40.0,0.044,356.8,957.6
67,3,4,40.0,40.4375,40.875,0.875,356.8,957.6
67,3,2,41.0635,41.194,41.3245,0.261,877.9,232.05
67,3,2,41.33575,41.393,41.45025,0.1145,869.6,183.4
67,3,1,41.48375,41.6065,41.72925,0.2455,319.5,184.0
67,3,5,41.78225,41.89113,42.0,0.21775,1009.0,896.3
67,3,5,42.0,42.15288,42.30575,0.30575,1009.0,896.3
67,3,2,42.347,42.4275,42.508,0.161,922.6,241.6
67,3,2,42.52125,43.057,43.59275,1.0715,873.3,148.05
67,3,5,43.6425,43.8205,43.9985,0.356,1002.1,953.7
67,3,5,44.00975,44.2465,44.48325,0.4735,1032.75,915.95
67,3,4,44.6245,44.7875,44.9505,0.326,295.45,901.15
67,3,5,44.9825,45.255,45.5275,0.545,989.25,927.95
67,3,5,45.5385,45.76925,46.0,0.4615,1007.45,977.0
67,3,5,46.0,46.39625,46.7925,0.7925,1007.45,977.0
67,3,5,46.80325,47.0145,47.22575,0.4225,1000.4,908.1
67,3,2,47.2785,47.368,47.4575,0.179,930.65,254.0
67,3,2,47.4705,47.638,47.8055,0.335,911.6,181.3
67,3,2,47.82325,47.909,47.99475,0.1715,891.7,73.65
67,3,3,48.031,48.17,48.309,0.278,1560.7,89.65
67,3,3,48.32125,48.4365,48.55175,0.2305,1612.2,123.8
67,3,3,48.562,48.944,49.326,0.764,1631.0,95.9
67,3,5,49.395,49.454,49.513,0.118,1062.0,853.15
67,3,5,49.52475,49.76237,50.0,0.47525,1039.0,947.2
67,3,5,50.0,50.06713,50.13425,0.13425,1039.0,947.2
67,3,6,50.1695,50.3465,50.5235,0.354,1594.1,846.2
67,3,3,50.56475,50.787,51.00925,0.4445,1635.8,120.5
67,3,2,51.04425,51.124,51.20375,0.1595,1036.1,130.25
67,3,2,51.2175,51.2785,51.3395,0.122,941.7,157.9
67,3,3,51.3715,51.4765,51.5815,0.21,1559.1,149.1
67,3,2,51.62125,51.7535,51.88575,0.2645,925.6,159.5
67,3,1,51.925,51.9625,52.0,0.075,305.8,202.3
67,3,1,52.0,52.109,52.218,0.218,305.8,202.3
67,3,4,52.27375,52.398,52.52225,0.2485,344.5,905.7
67,3,4,52.53575,52.74,52.94425,0.4085,338.45,977.75
67,3,5,52.9745,53.1145,53.2545,0.28,1003.6,930.8
67,3,4,53.29275,53.325,53.35725,0.0645,391.75,960.55
67,3,5,53.3965,53.4535,53.5105,0.114,817.4,941.2
67,3,4,53.53725,53.6035,53.66975,0.1325,413.5,938.0
67,3,1,53.787,53.8935,54.0,0.213,301.3,218.15
67,3,1,54.0,54.0835,54.167,0.167,301.3,218.15
67,3,1,54.18525,54.245,54.30475,0.1195,314.0,114.8
67,3,2,54.33625,54.4395,54.54275,0.2065,987.4,84.9
67,3,2,54.5555,54.756,54.9565,0.401,921.6,90.4
67,3,4,55.00625,55.3075,55.60875,0.6025,341.8,981.9
67,3,5,55.6525,55.7555,55.8585,0.206,925.4,948.35
67,3,4,55.8945,55.94725,56.0,0.1055,353.3,938.65
67,3,4,56.0,56.00725,56.0145,0.0145,353.3,938.65
67,3,5,56.05675,56.148,56.23925,0.1825,948.8,933.25
67,3,5,56.25375,56.532,56.81025,0.5565,1036.75,966.2
67,3,3,56.8705,57.0045,57.1385,0.268,1600.35,185.4
67,3,3,57.15,57.2635,57.377,0.227,1610.3,132.0
67,3,2,57.41625,57.572,57.72775,0.3115,948.25,152.7
67,3,5,57.786,57.893,58.0,0.214,944.1,958.8
67,3,5,58.0,58.0505,58.101,0.101,944.1,958.8
67,3,5,58.116,58.146,58.176,0.06,988.4,914.45
67,3,4,58.20875,58.3145,58.42025,0.2115,368.0,927.1
67,3,2,58.468,58.5485,58.629,0.161,1039.1,389.1
67,3,2,58.64875,58.736,58.82325,0.1745,960.6,231.4
67,3,2,58.84,58.9075,58.975,0.135,902.05,135.2
67,3,3,59.007,59.1075,59.208,0.201,1504.9,159.2
67,3,2,59.2445,59.3305,59.4165,0.172,930.2,163.2
67,3,5,59.467,59.5725,59.678,0.211,940.25,861.05
67,3,5,59.6915,59.7465,59.8015,0.11,992.0,918.2
67,3,4,59.832,59.913,59.994,0.162,452.3,953.5
67,3,4,60.007,60.1565,60.306,0.299,377.45,963.25
67,3,5,60.33325,60.472,60.61075,0.2775,771.51136,912.56996
67,3,2,60.69675,60.827,60.95725,0.2605,865.35,236.05
67,3,2,60.9715,61.0065,61.0415,0.07,936.35,180.35
67,3,3,61.07325,61.2505,61.42775,0.3545,1588.95,154.0
67,3,4,61.6005,61.7245,61.8485,0.248,348.9,949.5
67,3,5,61.8925,61.94625,62.0,0.1075,904.4,953.3
67,3,5,62.0,62.05375,62.1075,0.1075,904.4,953.3
67,3,4,62.139,62.362,62.585,0.446,330.9,967.8
67,3,5,62.616,62.931,63.246,0.63,1014.6,924.7
67,3,4,63.28875,63.388,63.48725,0.1985,317.9,990.1
67,3,1,63.524,63.5985,63.673,0.149,249.8,324.1
67,3,1,63.69125,63.766,63.84075,0.1495,298.4,196.9
67,3,2,63.87425,63.93713,64.0,0.12575,907.1,132.5
67,3,2,64.0,64.10188,64.20375,0.20375,907.1,132.5
67,3,3,64.241,64.378,64.515,0.274,1589.75,145.85
67,3,3,64.52925,64.762,64.99475,0.4655,1645.7,98.6
67,3,5,65.045,65.1125,65.18,0.135,928.35,753.2
67,3,5,65.1955,65.2685,65.3415,0.146,996.0,859.8
67,3,4,65.37675,65.68838,66.0,0.62325,317.95,969.8
67,3,4,66.0,66.07162,66.14325,0.14325,317.95,969.8
67,3,5,66.1715,66.245,66.3185,0.147,867.5,914.55
67,3,5,66.33425,66.396,66.45775,0.1235,983.1,879.45
67,3,3,66.51175,66.585,66.65825,0.1465,1542.55,287.15
67,3,3,66.67275,66.8165,66.96025,0.2875,1586.1,223.05
67,3,2,67.001,67.14,67.279,0.278,940.7,162.9
67,3,1,67.32625,67.4265,67.52675,0.2005,294.0,213.0
67,3,5,67.75425,67.8195,67.88475,0.1305,936.2,913.6
67,3,5,67.89825,67.94913,68.0,0.10175,1017.2,925.15
67,3,5,68.0,68.08888,68.17775,0.17775,1017.2,925.15
67,3,4,68.5955,68.8735,69.1515,0.556,341.45,991.1
67,3,5,69.186,69.2745,69.363,0.177,1059.2,868.9
67,3,2,69.3935,69.5075,69.6215,0.228,978.8,250.2
67,3,2,69.63675,69.7015,69.76625,0.1295,923.5,179.6
67,3,2,69.78075,69.89038,70.0,0.21925,857.25,108.6
67,3,2,70.0,70.43113,70.86225,0.86225,857.25,108.6
67,3,4,70.92825,70.9845,71.04075,0.1125,382.7,906.5
67,3,4,71.05625,71.2485,71.44075,0.3845,313.75,1010.55
67,3,4,71.63975,71.7045,71.76925,0.1295,333.9,927.8
67,3,5,71.79625,71.89812,72.0,0.20375,977.1,779.5
67,3,5,72.0,72.14988,72.29975,0.29975,977.1,779.5
67,3,5,72.313,72.4365,72.56,0.247,1029.5,859.25
67,3,4,72.60475,73.127,73.64925,1.0445,318.1,986.65
67,3,4,73.837,73.9185,74.0,0.163,403.65,930.8
67,3,4,74.0,74.1405,74.281,0.281,403.65,930.8
67,3,5,74.3225,74.597,74.8715,0.549,998.1,951.5
67,3,4,74.9055,75.0405,75.1755,0.27,398.5,957.6
67,3,4,75.1875,75.59375,76.0,0.8125,328.75,970.85
67,3,4,76.0,76.17825,76.3565,0.3565,328.75,970.85
67,3,2,76.4135,76.4665,76.5195,0.106,889.0,396.15
67,3,2,76.541,76.69,76.839,0.298,945.2,179.25
67,3,1,76.876,76.9875,77.099,0.223,342.8,189.55
67,3,4,77.13875,77.474,77.80925,0.6705,356.1,923.1
67,3,5,77.97575,77.98788,78.0,0.02425,1029.85,834.45
67,3,5,78.0,78.05562,78.11125,0.11125,1029.85,834.45
67,3,2,78.142,78.2485,78.355,0.213,965.5,286.9
67,3,2,78.37,78.479,78.588,0.218,952.1,189.4
67,3,2,78.6055,79.184,79.7625,1.157,856.9,87.8
67,3,5,79.8185,79.90925,80.0,0.1815,950.1,749.25
67,3,5,80.0,80.01725,80.0345,0.0345,950.1,749.25
67,3,3,80.0865,80.167,80.2475,0.161,1543.5,240.4
67,3,3,80.26025,80.444,80.62775,0.3675,1577.4,176.9
67,3,2,80.66675,80.7685,80.87025,0.2035,879.4,189.3
67,3,5,80.9005,81.0185,81.1365,0.236,981.1,748.95
67,3,4,81.17475,81.2865,81.39825,0.2235,295.15,912.25
67,3,4,81.40975,81.481,81.55225,0.1425,349.45,907.5
67,3,1,81.5905,81.6885,81.7865,0.196,302.7,230.6
67,3,1,81.7995,81.88,81.9605,0.161,319.7,174.25
67,3,2,81.99375,81.99688,82.0,0.00625,918.2,143.8
67,3,2,82.0,82.10962,82.21925,0.21925,918.2,143.8
67,3,3,82.254,82.361,82.468,0.214,1546.65,164.3
67,3,6,82.52475,82.6605,82.79625,0.2715,1639.2,744.8
67,3,5,82.8455,82.927,83.0085,0.163,1004.5,860.55
67,3,3,83.065,83.112,83.159,0.094,1411.0,255.6
67,3,3,83.174,83.253,83.332,0.158,1531.8,212.8
67,3,2,83.3665,83.4945,83.6225,0.256,987.6,145.8
67,3,3,83.65925,83.741,83.82275,0.1635,1616.1,168.55
67,3,5,83.88925,83.913,83.93675,0.0475,1013.9,715.1
67,3,3,83.986,83.993,84.0,0.014,1651.85,121.9
67,3,3,84.0,84.1025,84.205,0.205,1651.85,121.9
67,3,3,84.2155,84.3535,84.4915,0.276,1619.25,138.6
67,3,5,84.53825,84.6255,84.71275,0.1745,948.65,878.2
67,3,5,84.7265,85.1525,85.5785,0.852,1037.3,948.55
67,3,4,85.61725,85.7275,85.83775,0.2205,361.3,987.7
67,3,2,85.884,85.942,86.0,0.116,915.7,255.15
